,ignore_abundance,signature,id,sequence_to_compare,ksize,database,database_name,output
4711,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O8_B002073_S200.signature,O8_B002073_S200_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O8_B002073_S200_ignore-abundance=True.csv
4712,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O8_B002078_S236.signature,O8_B002078_S236_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O8_B002078_S236_ignore-abundance=True.csv
4713,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O8_B002095_S152.signature,O8_B002095_S152_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O8_B002095_S152_ignore-abundance=True.csv
4714,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O8_B002097_S284.signature,O8_B002097_S284_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O8_B002097_S284_ignore-abundance=True.csv
4715,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O8_B003125_S296.signature,O8_B003125_S296_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O8_B003125_S296_ignore-abundance=True.csv
4716,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O8_B003511_S248.signature,O8_B003511_S248_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O8_B003511_S248_ignore-abundance=True.csv
4717,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O8_B003527_S164.signature,O8_B003527_S164_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O8_B003527_S164_ignore-abundance=True.csv
4718,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O8_B003528_S44.signature,O8_B003528_S44_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O8_B003528_S44_ignore-abundance=True.csv
4719,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O8_B003570_S128.signature,O8_B003570_S128_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O8_B003570_S128_ignore-abundance=True.csv
4720,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O8_B003573_S212.signature,O8_B003573_S212_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O8_B003573_S212_ignore-abundance=True.csv
4721,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O8_B003586_S32.signature,O8_B003586_S32_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O8_B003586_S32_ignore-abundance=True.csv
4722,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O8_B003588_S80.signature,O8_B003588_S80_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O8_B003588_S80_ignore-abundance=True.csv
4723,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O9_B000419_S69.signature,O9_B000419_S69_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O9_B000419_S69_ignore-abundance=True.csv
4724,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O9_B000420_S117.signature,O9_B000420_S117_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O9_B000420_S117_ignore-abundance=True.csv
4725,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O9_B002073_S201.signature,O9_B002073_S201_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O9_B002073_S201_ignore-abundance=True.csv
4726,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O9_B002078_S237.signature,O9_B002078_S237_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O9_B002078_S237_ignore-abundance=True.csv
4727,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O9_B002095_S153.signature,O9_B002095_S153_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O9_B002095_S153_ignore-abundance=True.csv
4728,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O9_B002097_S285.signature,O9_B002097_S285_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O9_B002097_S285_ignore-abundance=True.csv
4729,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O9_B003125_S297.signature,O9_B003125_S297_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O9_B003125_S297_ignore-abundance=True.csv
4730,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O9_B003511_S249.signature,O9_B003511_S249_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O9_B003511_S249_ignore-abundance=True.csv
4731,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O9_B003527_S165.signature,O9_B003527_S165_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O9_B003527_S165_ignore-abundance=True.csv
4732,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O9_B003528_S45.signature,O9_B003528_S45_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O9_B003528_S45_ignore-abundance=True.csv
4733,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O9_B003570_S129.signature,O9_B003570_S129_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O9_B003570_S129_ignore-abundance=True.csv
4734,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O9_B003573_S213.signature,O9_B003573_S213_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O9_B003573_S213_ignore-abundance=True.csv
4735,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O9_B003586_S33.signature,O9_B003586_S33_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O9_B003586_S33_ignore-abundance=True.csv
4736,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O9_B003588_S81.signature,O9_B003588_S81_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O9_B003588_S81_ignore-abundance=True.csv
4737,True,s3://olgabot-maca/lung_cancer/sourmash_v4/P10_B000419_S94.signature,P10_B000419_S94_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/P10_B000419_S94_ignore-abundance=True.csv
4738,True,s3://olgabot-maca/lung_cancer/sourmash_v4/P10_B000420_S142.signature,P10_B000420_S142_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/P10_B000420_S142_ignore-abundance=True.csv
4739,True,s3://olgabot-maca/lung_cancer/sourmash_v4/P10_B002073_S226.signature,P10_B002073_S226_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/P10_B002073_S226_ignore-abundance=True.csv
4740,True,s3://olgabot-maca/lung_cancer/sourmash_v4/P10_B002078_S262.signature,P10_B002078_S262_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/P10_B002078_S262_ignore-abundance=True.csv
4741,True,s3://olgabot-maca/lung_cancer/sourmash_v4/P10_B002095_S178.signature,P10_B002095_S178_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/P10_B002095_S178_ignore-abundance=True.csv
4742,True,s3://olgabot-maca/lung_cancer/sourmash_v4/P10_B002097_S10.signature,P10_B002097_S10_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/P10_B002097_S10_ignore-abundance=True.csv
4743,True,s3://olgabot-maca/lung_cancer/sourmash_v4/P10_B003125_S22.signature,P10_B003125_S22_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/P10_B003125_S22_ignore-abundance=True.csv
4744,True,s3://olgabot-maca/lung_cancer/sourmash_v4/P10_B003511_S274.signature,P10_B003511_S274_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/P10_B003511_S274_ignore-abundance=True.csv
4745,True,s3://olgabot-maca/lung_cancer/sourmash_v4/P10_B003527_S190.signature,P10_B003527_S190_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/P10_B003527_S190_ignore-abundance=True.csv
4746,True,s3://olgabot-maca/lung_cancer/sourmash_v4/P10_B003528_S70.signature,P10_B003528_S70_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/P10_B003528_S70_ignore-abundance=True.csv
4747,True,s3://olgabot-maca/lung_cancer/sourmash_v4/P10_B003570_S154.signature,P10_B003570_S154_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/P10_B003570_S154_ignore-abundance=True.csv
4748,True,s3://olgabot-maca/lung_cancer/sourmash_v4/P10_B003573_S238.signature,P10_B003573_S238_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/P10_B003573_S238_ignore-abundance=True.csv
4749,True,s3://olgabot-maca/lung_cancer/sourmash_v4/P10_B003586_S58.signature,P10_B003586_S58_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/P10_B003586_S58_ignore-abundance=True.csv
4750,True,s3://olgabot-maca/lung_cancer/sourmash_v4/P10_B003588_S106.signature,P10_B003588_S106_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/P10_B003588_S106_ignore-abundance=True.csv
4751,True,s3://olgabot-maca/lung_cancer/sourmash_v4/P11_B000419_S95.signature,P11_B000419_S95_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/P11_B000419_S95_ignore-abundance=True.csv
4752,True,s3://olgabot-maca/lung_cancer/sourmash_v4/P11_B000420_S143.signature,P11_B000420_S143_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/P11_B000420_S143_ignore-abundance=True.csv
4753,True,s3://olgabot-maca/lung_cancer/sourmash_v4/P11_B002073_S227.signature,P11_B002073_S227_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/P11_B002073_S227_ignore-abundance=True.csv
4754,True,s3://olgabot-maca/lung_cancer/sourmash_v4/P11_B002078_S263.signature,P11_B002078_S263_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/P11_B002078_S263_ignore-abundance=True.csv
4755,True,s3://olgabot-maca/lung_cancer/sourmash_v4/P11_B002095_S179.signature,P11_B002095_S179_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/P11_B002095_S179_ignore-abundance=True.csv
4756,True,s3://olgabot-maca/lung_cancer/sourmash_v4/P11_B002097_S11.signature,P11_B002097_S11_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/P11_B002097_S11_ignore-abundance=True.csv
4757,True,s3://olgabot-maca/lung_cancer/sourmash_v4/P11_B003125_S23.signature,P11_B003125_S23_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/P11_B003125_S23_ignore-abundance=True.csv
4758,True,s3://olgabot-maca/lung_cancer/sourmash_v4/P11_B003511_S275.signature,P11_B003511_S275_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/P11_B003511_S275_ignore-abundance=True.csv
4759,True,s3://olgabot-maca/lung_cancer/sourmash_v4/P11_B003527_S191.signature,P11_B003527_S191_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/P11_B003527_S191_ignore-abundance=True.csv
4760,True,s3://olgabot-maca/lung_cancer/sourmash_v4/P11_B003528_S71.signature,P11_B003528_S71_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/P11_B003528_S71_ignore-abundance=True.csv
4761,True,s3://olgabot-maca/lung_cancer/sourmash_v4/P11_B003570_S155.signature,P11_B003570_S155_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/P11_B003570_S155_ignore-abundance=True.csv
4762,True,s3://olgabot-maca/lung_cancer/sourmash_v4/P11_B003573_S239.signature,P11_B003573_S239_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/P11_B003573_S239_ignore-abundance=True.csv
4763,True,s3://olgabot-maca/lung_cancer/sourmash_v4/P11_B003586_S59.signature,P11_B003586_S59_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/P11_B003586_S59_ignore-abundance=True.csv
4764,True,s3://olgabot-maca/lung_cancer/sourmash_v4/P11_B003588_S107.signature,P11_B003588_S107_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/P11_B003588_S107_ignore-abundance=True.csv
